train_loss,preclip_norm_mean,preclip_norm_p50,preclip_norm_p90,preclip_norm_p99,clip_fraction,update_norm,step,epoch,accepted,rejected,powell_damping,modified_damping
2.3147904872894287,6.202824115753174,6.325584411621094,7.378549575805664,7.78458309173584,1.0,0.9496496915817261,1,1,80,0,0,30
2.2808308601379395,6.114560604095459,6.218538284301758,7.09747314453125,7.672824859619141,1.0,0.9488300681114197,2,1,80,0,0,30
2.256955623626709,6.074368953704834,6.164321422576904,7.144101142883301,7.619563102722168,1.0,0.9531567692756653,3,1,80,0,0,30
2.24806547164917,6.250835418701172,6.306160926818848,7.356388568878174,8.057150840759277,1.0,0.9536840915679932,4,1,80,0,0,30
2.208247661590576,6.577639102935791,6.670738220214844,7.770176887512207,8.20653247833252,1.0,0.9517922401428223,5,1,80,0,0,30
2.2019495964050293,7.050887107849121,7.131460189819336,8.41853141784668,9.159984588623047,1.0,0.9519115686416626,6,1,80,0,0,30
2.171515464782715,7.458735466003418,7.6202874183654785,8.591682434082031,9.531248092651367,1.0,0.9487550854682922,7,1,80,0,0,30
2.1451759338378906,7.732529163360596,7.889252185821533,8.995094299316406,9.602741241455078,1.0,0.9480151534080505,8,1,80,0,0,30
2.0918126106262207,8.24759292602539,8.486274719238281,9.838458061218262,11.093870162963867,1.0,0.9507437348365784,9,1,80,0,0,30
2.068892478942871,8.913165092468262,9.147719383239746,10.597014427185059,11.4716157913208,1.0,0.9504233598709106,10,1,80,0,0,30
2.032869338989258,9.551691055297852,9.716730117797852,11.189116477966309,11.88101863861084,1.0,0.9527943730354309,11,1,80,0,0,30
2.017770767211914,10.027745246887207,10.116411209106445,11.720788955688477,12.97930908203125,1.0,0.9487647414207458,12,1,80,0,0,30
1.9242324829101562,10.655245780944824,10.787298202514648,12.500448226928711,13.548029899597168,1.0,0.9535200595855713,13,1,80,0,0,30
1.8558117151260376,11.217586517333984,11.397616386413574,13.29995059967041,14.413647651672363,1.0,0.9501758813858032,14,1,80,0,0,30
1.7721171379089355,11.817626953125,12.097362518310547,14.304065704345703,16.2276554107666,1.0,0.9547547101974487,15,1,80,0,0,30
1.822949767112732,13.141489028930664,13.379940032958984,16.181987762451172,18.437318801879883,1.0,0.9489111304283142,16,1,80,0,0,30
1.675835132598877,13.295904159545898,13.401988983154297,16.100521087646484,18.835521697998047,1.0,0.9516273140907288,17,1,80,0,0,30
1.6308751106262207,13.915421485900879,14.137972831726074,16.91278839111328,19.874319076538086,1.0,0.9507264494895935,18,1,80,0,0,30
1.576036810874939,15.216054916381836,15.275222778320312,19.231426239013672,22.126171112060547,1.0,0.9506358504295349,19,1,80,0,0,30
1.513897180557251,15.898628234863281,15.940359115600586,20.425662994384766,23.597412109375,1.0,0.9512093663215637,20,1,80,0,0,30
1.4196555614471436,16.07144546508789,15.948469161987305,22.170412063598633,25.541034698486328,1.0,0.9496281147003174,21,1,80,0,0,30
1.4160544872283936,16.897314071655273,17.529369354248047,23.152721405029297,26.338668823242188,1.0,0.9535055756568909,22,1,80,0,0,30
1.3841912746429443,17.43060302734375,17.172664642333984,24.285018920898438,33.07356262207031,1.0,0.9522179365158081,23,1,80,0,0,30
1.236974835395813,17.297222137451172,18.081993103027344,24.738956451416016,30.4818172454834,1.0,0.9525843262672424,24,1,80,0,0,30
1.1487468481063843,17.621095657348633,17.864683151245117,26.624725341796875,33.356204986572266,1.0,0.955102264881134,25,1,80,0,0,30
1.2028013467788696,18.726318359375,19.17853546142578,30.2778263092041,39.30143737792969,1.0,0.9459275603294373,26,1,80,0,0,30
1.1535589694976807,19.17742156982422,20.122188568115234,31.173511505126953,36.70999526977539,1.0,0.9504058361053467,27,1,80,0,0,30
1.0459227561950684,18.963069915771484,19.80135726928711,33.081443786621094,40.17573165893555,0.99609375,0.9494120478630066,28,1,80,0,0,30
1.1498146057128906,20.21969985961914,21.953609466552734,34.202056884765625,41.69221878051758,0.98046875,0.9512746334075928,29,1,80,0,0,30
1.0078948736190796,20.121807098388672,19.824440002441406,39.34282684326172,55.18180465698242,1.0,0.9529399275779724,30,1,80,0,0,30
1.0155375003814697,20.25868797302246,20.492395401000977,38.50281524658203,55.29825210571289,0.9453125,0.948819637298584,31,1,80,0,0,30
1.0239125490188599,20.888965606689453,21.349407196044922,42.051536560058594,49.89996337890625,0.9765625,0.9512237310409546,32,1,80,0,0,30
0.8784437775611877,20.037519454956055,20.23056411743164,41.348785400390625,57.682498931884766,0.87109375,0.9500325918197632,33,1,80,0,0,30
0.8655476570129395,20.406044006347656,18.038814544677734,43.343421936035156,57.03278732299805,0.91015625,0.9522424936294556,34,1,80,0,0,30
0.8875033259391785,20.656930923461914,17.448505401611328,43.20734786987305,72.96766662597656,0.890625,0.9514217972755432,35,1,80,0,0,30
0.8988132476806641,21.5986270904541,18.35279655456543,46.690486907958984,64.34783172607422,0.89453125,0.9518871307373047,36,1,80,0,0,30
0.9068731069564819,22.123870849609375,17.027978897094727,49.66691589355469,64.58841705322266,0.9140625,0.9526081085205078,37,1,80,0,0,30
0.7872329950332642,21.86203384399414,19.035615921020508,46.99506378173828,65.9920425415039,0.890625,0.9495275020599365,38,1,80,0,0,30
0.7849584817886353,20.727466583251953,13.944612503051758,49.94164276123047,67.28871154785156,0.84765625,0.9500700235366821,39,1,80,0,0,30
0.8845975399017334,22.097795486450195,12.60607624053955,53.284576416015625,70.56271362304688,0.84375,0.9495357871055603,40,1,80,0,0,30
0.746261715888977,21.164257049560547,13.066447257995605,51.31068420410156,74.40261840820312,0.79296875,0.9504520297050476,41,1,80,0,0,30
0.7251508831977844,22.213394165039062,16.077926635742188,55.56915283203125,72.0176773071289,0.8125,0.949044406414032,42,1,80,0,0,30
0.7444385886192322,22.318435668945312,15.558985710144043,54.299903869628906,72.8840560913086,0.83984375,0.9522752165794373,43,1,80,0,0,30
0.7313607931137085,23.143569946289062,17.157329559326172,54.75395202636719,75.31945037841797,0.82421875,0.9518783688545227,44,1,80,0,0,30
0.7246782779693604,21.938692092895508,14.22947883605957,58.634620666503906,84.98155975341797,0.80859375,0.949499785900116,45,1,80,0,0,30
0.7866566181182861,23.380088806152344,15.874792098999023,59.183876037597656,85.63408660888672,0.796875,0.9499945640563965,46,1,80,0,0,30
0.7809982299804688,24.729232788085938,14.174066543579102,64.94286346435547,93.97891998291016,0.75390625,0.9530835747718811,47,1,80,0,0,30
0.6079975366592407,19.8631591796875,7.839834213256836,54.08831024169922,84.81497192382812,0.71875,0.9474635124206543,48,1,80,0,0,30
0.6345963478088379,19.088130950927734,8.073535919189453,54.143890380859375,82.5018310546875,0.69921875,0.9487238526344299,49,1,80,0,0,30
0.7230264544487,23.823801040649414,11.2711181640625,66.38095092773438,85.77075958251953,0.75390625,0.9508278965950012,50,1,80,0,0,30
0.6967881917953491,23.952178955078125,16.043594360351562,65.96958923339844,100.77783203125,0.71484375,0.9516704082489014,51,1,80,0,0,30
0.593098521232605,21.10896873474121,9.534734725952148,58.91771697998047,88.87938690185547,0.69140625,0.9503331184387207,52,1,80,0,0,30
0.7599923610687256,24.649505615234375,9.570188522338867,69.7645263671875,95.77849578857422,0.70703125,0.950609028339386,53,1,80,0,0,30
0.6242827773094177,23.179237365722656,11.685108184814453,62.407997131347656,107.46683502197266,0.75,0.9504691362380981,54,1,80,0,0,30
0.6999467611312866,23.85454559326172,12.228017807006836,69.11239624023438,97.06483459472656,0.7109375,0.9517001509666443,55,1,80,0,0,30
0.5897984504699707,22.220134735107422,8.09774398803711,62.87809753417969,100.11055755615234,0.74609375,0.950718879699707,56,1,80,0,0,30
0.6662697792053223,25.11384391784668,11.045621871948242,74.1908950805664,103.38496398925781,0.6953125,0.9495359063148499,57,1,80,0,0,30
0.6637542843818665,25.419837951660156,10.685731887817383,73.83683776855469,109.22418212890625,0.71875,0.9514003992080688,58,1,80,0,0,30
0.6768038272857666,23.22277069091797,8.504737854003906,73.08013916015625,120.17760467529297,0.7109375,0.9514955878257751,59,1,80,0,0,30
0.6561911106109619,22.875484466552734,7.587953567504883,72.23114776611328,115.04410552978516,0.671875,0.9503671526908875,60,1,80,0,0,30
0.6694754958152771,23.210819244384766,6.552976131439209,71.34788513183594,106.31806945800781,0.6796875,0.9492679238319397,61,1,80,0,0,30
0.6252170205116272,22.85047149658203,7.129295349121094,70.21085357666016,116.56803131103516,0.67578125,0.9501469731330872,62,1,80,0,0,30
0.5263864994049072,21.147144317626953,5.19654655456543,70.77191162109375,112.8069839477539,0.64453125,0.9489525556564331,63,1,80,0,0,30
0.4785137176513672,19.021564483642578,3.297461986541748,64.4150619506836,111.39437103271484,0.63671875,0.9488217234611511,64,1,80,0,0,30
0.5726909637451172,21.581851959228516,6.780692100524902,65.44173431396484,104.04106903076172,0.671875,0.9514001607894897,65,1,80,0,0,30
0.5402694940567017,19.962045669555664,3.68442964553833,67.77787780761719,118.49915313720703,0.5859375,0.9512133002281189,66,1,80,0,0,30
0.6230442523956299,23.777393341064453,5.9369120597839355,77.71188354492188,119.12996673583984,0.6015625,0.9489362239837646,67,1,80,0,0,30
0.5972144603729248,22.128238677978516,3.1267433166503906,73.88629913330078,123.67987060546875,0.6015625,0.9499549269676208,68,1,80,0,0,30
0.4509006440639496,19.878767013549805,6.208588600158691,60.948875427246094,106.61062622070312,0.6328125,0.9505711793899536,69,1,80,0,0,30
0.5611225366592407,23.29763412475586,5.178960800170898,78.43887329101562,121.18901824951172,0.6640625,0.9483816027641296,70,1,80,0,0,30
0.4723687469959259,20.860118865966797,4.800265312194824,67.09042358398438,118.5420150756836,0.62109375,0.9481749534606934,71,1,80,0,0,30
0.63029545545578,22.655719757080078,5.5002851486206055,75.06040954589844,125.64371490478516,0.640625,0.9515501856803894,72,1,80,0,0,30
0.5758174657821655,23.54950714111328,3.226104736328125,84.75944519042969,127.89146423339844,0.59375,0.9485574960708618,73,1,80,0,0,30
0.5476308465003967,24.15809440612793,6.148560523986816,72.2554931640625,132.0031280517578,0.6640625,0.9510397911071777,74,1,80,0,0,30
0.6829481720924377,27.0665340423584,7.967154502868652,95.26528930664062,126.12825012207031,0.68359375,0.9503895044326782,75,1,80,0,0,30
0.7245575189590454,28.622371673583984,5.551769733428955,95.62979888916016,129.22494506835938,0.62109375,0.949166476726532,76,1,80,0,0,30
0.5698577761650085,23.614355087280273,4.552706718444824,77.77626037597656,132.29953002929688,0.625,0.9519192576408386,77,1,80,0,0,30
0.6450096964836121,24.427379608154297,5.4282355308532715,88.91093444824219,129.6165008544922,0.65234375,0.9480149745941162,78,1,80,0,0,30
0.7007567882537842,25.65985107421875,5.024697303771973,84.94959259033203,139.9257049560547,0.63671875,0.9494235515594482,79,1,80,0,0,30
0.5416660308837891,22.170711517333984,2.000077724456787,81.54460906982422,136.55914306640625,0.5859375,0.9512042999267578,80,1,80,0,0,30
0.5769805312156677,24.154415130615234,4.037311553955078,82.2635498046875,140.0843963623047,0.62109375,0.9483399391174316,81,1,80,0,0,30
0.6148371696472168,23.69829559326172,1.9018021821975708,81.89361572265625,128.84983825683594,0.55078125,0.9505937099456787,82,1,80,0,0,30
0.5169758796691895,21.27517318725586,2.9173054695129395,78.12205505371094,135.8592987060547,0.6015625,0.9480767250061035,83,1,80,0,0,30
0.5820333957672119,25.140640258789062,4.688594818115234,91.49332427978516,131.42599487304688,0.6484375,0.9501684904098511,84,1,80,0,0,30
0.5559699535369873,24.976787567138672,3.6872825622558594,89.46340942382812,142.1040496826172,0.59375,0.9490940570831299,85,1,80,0,0,30
0.7581870555877686,26.241130828857422,2.146566867828369,98.19679260253906,130.55023193359375,0.5625,0.9499664902687073,86,1,80,0,0,30
0.6533298492431641,22.235198974609375,1.972675085067749,78.86602783203125,146.97760009765625,0.546875,0.9499226808547974,87,1,80,0,0,30
0.6100581884384155,28.45337677001953,3.635279655456543,95.99617004394531,144.36709594726562,0.5703125,0.9506784677505493,88,1,80,0,0,30
0.7045108675956726,27.943737030029297,3.3973782062530518,101.06585693359375,144.06625366210938,0.58984375,0.950431227684021,89,1,80,0,0,30
0.47942113876342773,22.13567543029785,1.5947632789611816,76.69187927246094,133.98341369628906,0.52734375,0.9508982300758362,90,1,80,0,0,30
0.5894544720649719,22.761934280395508,1.1376986503601074,88.5543212890625,145.61500549316406,0.5078125,0.9498103857040405,91,1,80,0,0,30
0.6221870183944702,25.28061294555664,1.6202105283737183,102.67050170898438,140.5471954345703,0.53515625,0.948460042476654,92,1,80,0,0,30
0.5055537223815918,22.357614517211914,1.5584313869476318,94.10499572753906,137.67059326171875,0.5546875,0.9480153918266296,93,1,80,0,0,30
0.6119643449783325,25.767311096191406,1.388953685760498,100.1596450805664,157.87306213378906,0.52734375,0.9503381252288818,94,1,80,0,0,30
0.49204128980636597,22.253787994384766,2.4796762466430664,82.89735412597656,143.33265686035156,0.5625,0.9506711363792419,95,1,80,0,0,30
0.579598069190979,26.093839645385742,2.179546356201172,105.22286987304688,139.1371307373047,0.546875,0.9521391987800598,96,1,80,0,0,30
0.4318467974662781,21.133699417114258,1.5358150005340576,81.85777282714844,149.5034637451172,0.5234375,0.9503298401832581,97,1,80,0,0,30
0.41019749641418457,18.429332733154297,0.8322398662567139,68.07315063476562,128.40188598632812,0.49609375,0.9526475667953491,98,1,80,0,0,30
0.44698816537857056,20.5875186920166,1.0315732955932617,79.24085998535156,154.33824157714844,0.5078125,0.9515681266784668,99,1,80,0,0,30
0.8289612531661987,30.513702392578125,2.580315113067627,106.6782455444336,152.76036071777344,0.5859375,0.9460791945457458,100,1,80,0,0,30
0.7409051060676575,27.39742088317871,3.372269868850708,109.4656753540039,167.22274780273438,0.58203125,0.9484245181083679,101,1,80,0,0,30
0.5501847863197327,24.55638885498047,1.5579668283462524,100.00587463378906,167.92538452148438,0.51953125,0.9497946500778198,102,1,80,0,0,30
0.6296206712722778,26.217567443847656,1.751141905784607,95.46559143066406,166.22152709960938,0.52734375,0.9483438730239868,103,1,80,0,0,30
0.6780077219009399,26.900897979736328,2.5136911869049072,107.30690002441406,165.37474060058594,0.5625,0.9480260014533997,104,1,80,0,0,30
0.4818907380104065,21.006046295166016,0.8330152034759521,90.87147521972656,148.57325744628906,0.4765625,0.9505926370620728,105,1,80,0,0,30
0.6934760808944702,29.815645217895508,2.3067030906677246,110.19889831542969,155.7283172607422,0.59765625,0.9495239853858948,106,1,80,0,0,30
0.5039470195770264,24.40268325805664,1.0599557161331177,103.15892028808594,148.4761505126953,0.50390625,0.9477096199989319,107,1,80,0,0,30
0.47800806164741516,21.12767791748047,0.46022409200668335,93.92681884765625,148.4075164794922,0.43359375,0.9491873383522034,108,1,80,0,0,30
0.5034109354019165,25.445594787597656,1.2658684253692627,106.45892333984375,150.63522338867188,0.515625,0.9501960277557373,109,1,80,0,0,30
0.500197172164917,23.77275848388672,1.210956335067749,102.71412658691406,164.65118408203125,0.515625,0.9496666789054871,110,1,80,0,0,30
0.44445836544036865,22.15401840209961,1.4407033920288086,84.13145446777344,155.04425048828125,0.5390625,0.9491947889328003,111,1,80,0,0,30
0.7247828245162964,29.213462829589844,1.214972972869873,116.98049926757812,181.34864807128906,0.51171875,0.9494217038154602,112,1,80,0,0,30
0.5821768045425415,24.60076904296875,0.6597993969917297,106.12893676757812,167.75149536132812,0.4765625,0.9490522146224976,113,1,80,0,0,30
0.7028024196624756,28.027509689331055,0.6279478073120117,112.23979187011719,177.04408264160156,0.47265625,0.9478142261505127,114,1,80,0,0,30
0.4867415428161621,23.54468536376953,1.6173524856567383,96.18730163574219,171.25291442871094,0.55078125,0.9502336978912354,115,1,80,0,0,30
0.5768208503723145,26.92742919921875,0.25034189224243164,113.46952056884766,183.51507568359375,0.4296875,0.9501476287841797,116,1,80,0,0,30
0.5934547185897827,29.105670928955078,1.3694016933441162,109.23338317871094,163.33718872070312,0.515625,0.9541869163513184,117,1,80,0,0,30
0.830512523651123,28.896717071533203,0.4659076929092407,122.06709289550781,173.88668823242188,0.44140625,0.9485058784484863,118,1,80,0,0,30
0.5672378540039062,23.958913803100586,1.5700763463974,99.28117370605469,169.8137664794922,0.53125,0.9492872357368469,119,1,80,0,0,30
0.5934247970581055,23.404569625854492,0.8646751642227173,107.86708068847656,176.6512451171875,0.48046875,0.9478969573974609,120,1,80,0,0,30
0.3817588984966278,21.868967056274414,0.9935557246208191,79.38694763183594,173.1816864013672,0.5,0.9493387341499329,121,1,80,0,0,30
0.4968549907207489,25.40143585205078,0.7364131212234497,115.66827392578125,173.4097442626953,0.46875,0.9497561454772949,122,1,80,0,0,30
0.6211047172546387,27.688852310180664,0.7210675477981567,121.9266357421875,185.704833984375,0.48046875,0.9491462707519531,123,1,80,0,0,30
0.7772879004478455,32.16001892089844,0.46296876668930054,127.03561401367188,172.6111602783203,0.4375,0.9523977637290955,124,1,80,0,0,30
0.522148847579956,24.971113204956055,0.7206964492797852,109.11640167236328,173.51522827148438,0.48828125,0.9520219564437866,125,1,80,0,0,30
0.48215362429618835,23.958711624145508,0.6638770699501038,94.71646118164062,179.3575897216797,0.46484375,0.9481134414672852,126,1,80,0,0,30
0.81874680519104,31.359323501586914,0.953485906124115,125.88462829589844,170.4486846923828,0.49609375,0.9508150815963745,127,1,80,0,0,30
0.7843494415283203,28.202190399169922,0.6426583528518677,114.6015853881836,191.7923126220703,0.46875,0.9489282369613647,128,1,80,0,0,30
0.48069822788238525,22.870569229125977,0.2104484587907791,95.06228637695312,180.6090545654297,0.40625,0.9505705833435059,129,1,80,0,0,30
0.5508708357810974,20.32097625732422,0.4255027770996094,93.66026306152344,173.25189208984375,0.45703125,0.9488449096679688,130,1,80,0,0,30
0.6260859966278076,27.175809860229492,0.6994130611419678,119.99848175048828,196.1399383544922,0.48046875,0.9493445754051208,131,1,80,0,0,30
0.48696011304855347,20.23102378845215,0.2114219218492508,82.75524139404297,180.86521911621094,0.390625,0.9498668313026428,132,1,80,0,0,30
0.7031044960021973,27.028072357177734,0.942635178565979,112.97882080078125,170.0550079345703,0.49609375,0.9506173729896545,133,1,80,0,0,30
0.7170228958129883,31.78042221069336,1.0303775072097778,127.42861938476562,189.63430786132812,0.5,0.9495499730110168,134,1,80,0,0,30
0.5810456871986389,25.11351776123047,0.6616082191467285,98.20843505859375,199.04005432128906,0.47265625,0.9484933018684387,135,1,80,0,0,30
0.5092119574546814,26.490528106689453,0.4714798331260681,130.66592407226562,176.4516143798828,0.42578125,0.9506509304046631,136,1,80,0,0,30
0.5634927749633789,20.020980834960938,0.38359394669532776,91.9732666015625,174.72109985351562,0.41796875,0.9479380249977112,137,1,80,0,0,30
0.5078710317611694,22.99042320251465,0.7695736885070801,107.18528747558594,162.8028564453125,0.46875,0.9478392004966736,138,1,80,0,0,30
0.3115585446357727,15.415867805480957,0.21102790534496307,61.419044494628906,162.5571746826172,0.3828125,0.950467050075531,139,1,80,0,0,30
0.509052038192749,20.48483657836914,0.18337233364582062,97.41948699951172,178.75535583496094,0.3671875,0.9516234397888184,140,1,80,0,0,30
0.5288058519363403,23.991701126098633,0.38543832302093506,108.52593231201172,192.29393005371094,0.44140625,0.9483633637428284,141,1,80,0,0,30
0.45258933305740356,21.672651290893555,0.6400831937789917,98.5226058959961,171.46359252929688,0.44921875,0.9496115446090698,142,1,80,0,0,30
