train_loss,preclip_norm_mean,preclip_norm_p50,preclip_norm_p90,preclip_norm_p99,clip_fraction,update_norm,step,epoch,accepted,rejected,powell_damping,modified_damping
2.3147904872894287,5.722742080688477,5.785051345825195,6.934532642364502,7.5614447593688965,1.0,0.9502028822898865,1,1,80,0,0,35
2.2777745723724365,5.749711036682129,5.839643478393555,6.879341125488281,7.447819709777832,1.0,0.9494426250457764,2,1,80,0,0,35
2.249234914779663,5.701869487762451,5.8153977394104,6.933354377746582,7.4734206199646,1.0,0.9539417624473572,3,1,80,0,0,35
2.234584331512451,5.9563374519348145,6.009963035583496,7.18885612487793,8.042023658752441,1.0,0.9543286561965942,4,1,80,0,0,35
2.1851887702941895,6.302837371826172,6.3246541023254395,7.730405807495117,8.279213905334473,1.0,0.9525761008262634,5,1,80,0,0,35
2.178697347640991,7.053325653076172,7.129483222961426,8.672013282775879,9.535465240478516,1.0,0.9522452354431152,6,1,80,0,0,35
2.1228365898132324,7.361422061920166,7.442065238952637,8.801275253295898,9.788033485412598,1.0,0.9492639899253845,7,1,80,0,0,35
2.083096981048584,7.8385443687438965,7.91892147064209,9.38740062713623,10.386392593383789,1.0,0.9488939642906189,8,1,80,0,0,35
2.014859914779663,8.58841323852539,8.693359375,10.521890640258789,11.892317771911621,1.0,0.9515866637229919,9,1,80,0,0,35
1.9720120429992676,9.41029167175293,9.448997497558594,11.776752471923828,13.16015338897705,1.0,0.9510217905044556,10,1,80,0,0,35
1.928521990776062,10.40835189819336,10.459001541137695,12.799310684204102,14.180428504943848,1.0,0.9535689353942871,11,1,80,0,0,35
1.917907953262329,11.257339477539062,11.314112663269043,13.84373950958252,15.234625816345215,1.0,0.9489621520042419,12,1,80,0,0,35
1.7645515203475952,11.827380180358887,11.745199203491211,14.576762199401855,17.101545333862305,1.0,0.9541468620300293,13,1,80,0,0,35
1.6745948791503906,12.787422180175781,12.763145446777344,16.27930450439453,18.35641098022461,1.0,0.950875461101532,14,1,80,0,0,35
1.573604941368103,13.558338165283203,14.002795219421387,17.98800277709961,20.6859073638916,1.0,0.9555662274360657,15,1,80,0,0,35
1.6329214572906494,15.235138893127441,15.252845764160156,20.277469635009766,23.197540283203125,1.0,0.9490352272987366,16,1,80,0,0,35
1.4694457054138184,15.476431846618652,15.688234329223633,20.296127319335938,25.43558120727539,1.0,0.9519773721694946,17,1,80,0,0,35
1.4214805364608765,16.139461517333984,16.482515335083008,21.488569259643555,26.98797607421875,1.0,0.9509499073028564,18,1,80,0,0,35
1.3637248277664185,17.53173065185547,17.452205657958984,25.14365005493164,28.880464553833008,1.0,0.9509189128875732,19,1,80,0,0,35
1.2974998950958252,18.49237823486328,18.542518615722656,26.72856330871582,31.770610809326172,1.0,0.951278805732727,20,1,80,0,0,35
1.2096142768859863,18.629039764404297,18.671062469482422,29.121536254882812,36.10098648071289,1.0,0.9499172568321228,21,1,80,0,0,35
1.2082303762435913,19.127010345458984,20.258140563964844,31.170534133911133,37.627532958984375,1.0,0.9542667865753174,22,1,80,0,0,35
1.201021671295166,20.198373794555664,19.963172912597656,33.282470703125,46.47911834716797,1.0,0.9524164199829102,23,1,80,0,0,35
1.057639479637146,19.40070915222168,20.554534912109375,34.14632797241211,43.83940124511719,0.9921875,0.9525952935218811,24,1,80,0,0,35
0.9611011147499084,19.708370208740234,19.47870635986328,34.38131332397461,48.22150421142578,0.9765625,0.9546270966529846,25,1,80,0,0,35
1.050140142440796,21.399316787719727,20.881420135498047,40.072113037109375,54.917781829833984,0.94921875,0.9458781480789185,26,1,80,0,0,35
1.0396757125854492,22.121164321899414,22.76671028137207,43.392059326171875,53.66230773925781,0.921875,0.9501734375953674,27,1,80,0,0,35
0.9004281759262085,21.509052276611328,20.975399017333984,42.926082611083984,55.58059310913086,0.92578125,0.9492649435997009,28,1,80,0,0,35
0.9961988925933838,22.542051315307617,23.516557693481445,44.240203857421875,55.75349426269531,0.92578125,0.9510075449943542,29,1,80,0,0,35
